id,text
274069,유튜브 내달 2일까지 크리에이터 지원 공간 운영
274070,어버이날 맑다가 흐려져…남부지방 옅은 황사
274071,내년부터 국가RD 평가 때 논문건수는 반영 않는다
274072,김명자 신임 과총 회장 원로와 젊은 과학자 지혜 모을 것
274073,회색인간 작가 김동식 양심고백 등 새 소설집 2권 출간
274074,야외서 생방송 하세요…액션캠 전용 요금제 잇따라
274075,월드컵 태극전사 16강 전초기지 레오강 입성종합
274076,미세먼지 속 출근길
274077,왓츠앱稅 230원에 성난 레바논 민심…총리사퇴로 이어져종합2보
274078,베트남 경제 고성장 지속…2분기 GDP 6.71% 성장
274079,그리스서 한국전 참전 기념식…참전용사 한반도 평화 기원
274080,정진석 이정현 당현실 냉정하게 봐야…물러나는게 좋다종합
274081,美 베네수엘라 구호품 반입 촉구 안보리 결의 추진
274082,황재균 쐐기타…kt 갈 길 바쁜 삼성에 고춧가루
274083,정상회담 D1 文대통령 취임 후 남북관계 주요 일지
274084,LGU＋ 1분기 영업익 1천706억원…마케팅 비용 감소종합
274085,박원순 시장 아부다비 루브르 박물관 방문
274086,방심위 강릉서 고성 산불현장처럼 보도한 KBS 관계자 징계
274087,파키스탄 경제난 속 카타르서 30억 달러 투자 유치
274088,일본 예산팽창에 재정건전성 우려…내년에 장기채무 GDP 2배
274089,칠레 민중가수 살해하고 미국 도피 전 군인 법정에 선다
274090,日 온라인으로 중국인 비자신청 받는다
274091,미 동부 마비시킨 악성 파일 국내서도 발견
274092,국내 발간 나노분야 학술지 나노 컨버전스 SCIE 등재
274093,5G 상용화 행정절차 완료…이통3사 내일 동시 전파 발사
274094,예스24 독자들이 선정한 올해의 책 여행의 이유
274095,이해찬 정경두에 안보지원사 기무사 같은 일 없도록 해야
274096,미래부 17개 부처별 연구비관리시스템 2개로 통합한다
274097,손흥민 더 승부욕 갖고 거칠게 해야…나부터 반성
274098,SK텔레콤안양시 모빌리티·스마트시티 조성 업무협약
274099,울산 오후 4시 건조주의보
274100,기업들 日규제 직접 피해보다 수입 불확실성이 더 문제
274101,日경제산업상 경제보복 비판여론에 언론이 제대로 이해못해
274102,다시 포효한 황의조 3년 만의 A매치 골 집중력 유지한...
274103,최근 5년간 공무원시험 응시 127만명…경제비용 수조원
274104,트럼프 의회서 장벽예산 합의할 가능성 50% 이하
274105,프리미어12 보러 온 MLB 최지만 저도 뛰고 싶었지만
274106,베네수엘라 대통령 미국과 관계 복원 대화 재개 합의
274107,朴대통령 울산 십리대숲·재래시장 방문…휴가 중 민생 행보
274108,어빙 NBA 통산 1만 점…보스턴 동부 1위 토론토 제압...
274109,월드컵 하나은행 대표팀에 행운의 2달러 200장 선물
274110,라바리니호 아르헨에 설욕할까…이재영 동료 프레스코 경계령
274111,제임스 떠난 NBA 클리블랜드 1승 10패…전체 꼴찌
274112,디자인 역사의 기둥 100권의 잡지를 돌아보다
274113,게시판 윌림 SKT 누구 플레이 개발 공모전서 최우수상
274114,정성훈 15년 만에 친정 KIA행…기회 준 구단에 감사
