id,text
39969,백승호·이승우 바르샤 잔류 불투명스페인 언론
39970,트럼프 NBC·MSNBC도 미쳐가…CNN보다 더 나빠 싸잡아 비난
39971,북한 광명성 4호 발사 환영연회 축하공연
39972,5G 시대 열렸다…개인 고객은 내년 3월부터
39973,전문 선동열 야구 국가대표 감독 사퇴 기자회견문
39974,아시안게임 우즈베크전 퇴장·대패 악몽…장윤호 반드시 ...
39975,아시안게임 남자농구 덮친 NBA 변수…라틀리프 두...
39976,중국주재 北외교관 음주운전 중국인 3명 사망 RFA
39977,김광현·켈리에 밀린 산체스…힐만 산체스도 휴식 필요
39978,차례 지냈으니 이젠 힐링…전북 축제장·유원지 인파 몰려
39979,러시아·중국 등 여자배구 7개팀 도쿄올림픽 본선 확정
39980,청약시장 뜨겁다…1순위 마감 줄 잇고 방문객 북적
39981,이란 호르무즈서 억류한 英 유조선 법에 따라 처분
39982,편집권 독립과 올바른 신문 진흥을 위한 언론노동자 선언
39983,SKT 공식 온라인몰 전용 요금제 출시…휴대전화 당일 배송
39984,아우베스 결국 파리 생제르맹행…펩과 맨시티서 재회는 불발
39985,울산과기원 문어 빨판형 스마트 접착 패드 개발
39986,오늘 맑은 가을하늘…낮 최고 30도 좀 더워요
39987,갤노트8 써보니…멀티태스킹 최적화 대화면 패블릿종합
39988,5G 시대 한 발짝 더 다가선 ATT…상반기중 시범 실시
39989,무료대관 CKL스테이지에 어비스·삑삑아등 12작품
39990,북한 국무위원회 최부일 위원
39991,캐나다 최대 일간지 건물 폭발물 설치 협박…대피 소동
39992,프란치스코 교황 프랑스 가톨릭·파리 시민 위해 기도
39993,홍콩 시위 反中 노골화에 시진핑 무력 투입 고민 가중
39994,이스라엘 홀로코스트 미술품 100점 베를린서 전시…메르켈 참석
39995,30세 이후 250골 즐라탄 나의 시간은 거꾸로 간다
39996,코스피 하락 출발…장중 2080대 뒷걸음종합
39997,이란의료학회 美 제재로 치료 어려워…유엔에 호소
39998,위클리스마트 페로브스카이트 태양전지 미래 에너지원 될까
39999,국회의원 최저시급 책정 청원에 靑이 결정 못하지만 국민 뜻
40000,U아이돌라이브 2개월만 50만 다운 돌파…VR영상 업데이트
40001,SK증권 고용·소득 불안정에 소비확대 제약
40002,유진투자 中 자동차 내수 부양책에 韓부품업체 수혜
40003,신보우리은행 혁신성장기업 공동투자 활성화 업무협약
40004,신간 매일 경제 공부
40005,야호 신난다…경기 지자체 썰매장·스케이트장 줄줄이 개장
40006,넥센 31일 애리조나로 전지훈련 출발…3월 6일 귀국
40007,사우디 美레이시온과 패트리엇 유지·관리 현지화 합의
40008,MWC 2018 카메라만 대면 AI가 알아서… LG V30S 써보니 똑똑하다
40009,이스라엘 히브리대 아인슈타인 자료 110여점 새로 공개
40010,대우증권 코스피 아직 바닥 아니다…매수시점 아냐
40011,청와대 전교조 법외노조 직권취소는 불가능2보
40012,넷마블 코스피 상장 첫날 시총 20위…LG전자 앞질렀다종합
40013,토티 UEFA 회장상 수상… 유럽축구에 공적 남겨
40014,반도체·디스플레이·자동차 소재·부품 기술 개발 지원
40015,김정은 서해 최전방 섬 찾아 포격훈련 참관
40016,특징주 도화엔지니어링 호실적 소식에 강세
40017,한국 조선 7년 만에 연간 수주량 세계 1위 확실시
40018,삼성 갤S8플러스 웹페이지 노출…출시 공식화
40019,손학규 대통령 사과 진정성 있지만 국민 요구엔 대답 없어
40020,전세보증금 반환보증 가입 급증…전세금 받아달라 청구도↑
40021,신간 모든 아이는 특별하다·세균의 복음
40022,아세안 국가와 과학기술 협력 강화…공동센터 설립 추진
40023,위클리 스마트 이산화탄소로 화학원료를…잎의 선물 인공광합성
40024,라이카 카메라 라이카 QP 출시
40025,LGU＋ 에너지 관련 IoT 경연대회 개최
40026,환율 훈풍에 자동차株 가속페달
40027,왜소행성 강등 명왕성 행성지위 논쟁 재점화
40028,공공임대아파트 토론회에서 기념촬영하는 손학규
40029,트럼프 당선 여야 대권주자들 민심 무섭다 새 리더십 필요
40030,카잔의 기적 K리그 흥행에 호재될까
40031,파격할인·무료시술…겨울방학 불법 의료광고 집중 단속
40032,K리그1 잔류 혈투 끝까지 간다…2경기 남기고도 안갯속
40033,티베트 출신 토론토大 학생회장 당선에 중국인 반발
40034,사비와 함께 뛰는 정우영 축구·인간적으로 많이 배워
40035,카드매출↓ 음식점↓ 숙박업소↓…거제경제 조선업처럼 하강
40036,당정 확대 재정관리 점검회의에서 발언하는 이인영
40037,롯데 대포 3방 펑펑…kt에 10승 2패 절대 우세
40038,명왕성에 빙하 생긴 건 지형의 영향
40039,금융당국 미래에셋·삼성 정조준…지배구조에 리스크
40040,태안화력 근로자 1∼8호기 멈춰야
40041,北 새 국가기관 국무위원회에 누가 포진했나…외교투톱 주목종합
40042,포르테 디 콰트로 2집 발매…유명 교향곡에 한국어 가사 담아
40043,伊 새 연정 구성…극우 포퓰리즘→좌파 포퓰리즘 방향 전환종합
40044,朴대통령 지식재산 보호 통한 창조경제 생태계 구축종합
40045,롯데 손아섭 선두타자 홈런으로 6년 연속 10홈런 고지
40046,숫자 바꾼 삼성 중저가폰 대거 출격…A시리즈가 중심
40047,북한날씨 대체로 흐리고 비…백두산에 눈
