id,text
11420,LG 소사·넥센 브리검 잘 던진 것 같은데 승이 없어
11421,유럽 극우 유럽의회 선거서 뭉친다…살비니 최대그룹 될 것
11422,KT 5G 준비 완료 선언
11423,윤리위 자문위 5·18징계 상정 또 불발…한국·바른미래측 불참
11424,MWC 2018 나 닮은 AR 이모지 매력있네…갤럭시S9 써보니
11425,네이버 전자상거래 점유율 20％ 육박종합
11426,시리아 반군 지역 공습 이어 포격까지…민간인 11명 사망
11427,해외미디어 재정 위기 넘자…英가디언 판형 축소로 비용 줄이기
11428,EU·獨 우라늄농축 제한 합의 파기 이란 발표에 우려 표명종합
11429,국제유가 공급증가 전망에 급락…WTI 40달러대 턱걸이
11430,이라크 유럽출신 IS조직원 대리처벌 의사 내비쳐
11431,노동개혁 노동유연성 세계 5위 英정부 격론 속 노조법 개정 추진
11432,9일 만에 집으로…포항∼울릉 뱃길 운항 재개
11433,가을 숲 속 백조
11434,네이버 파리 스타트업 육성센터에 스페이스 그린 오픈
11435,최소 12개국 대북 외교·경제적 관계 변화
11436,네이버 해외사업 덕 쾌재…카카오도 콘텐츠 실적 호전에 안도
11437,5월 황금연휴 용평리조트 봄봄봄 페스티벌
11438,MLB닷컴 류현진 FA 2등급·투수 중 5위
11439,朴대통령 10여차례 책상 쿵쿵치며 국회비판…자다깨 통탄할일종합
11440,알리바바 홍콩증시 상장 승인받아…25일 정식 거래
11441,류현진 17일 미국 전국 방송 타고 컵스 상대로 10승 재도전
11442,대공황 이후 진보가 집권한 원인은 새 지지층 확보
11443,빌딩에 둘러싸인 홍콩 핫플레이스 타이퀀
11444,빈손으로 끝난 日아베 어설픈 중재외교…거센 비판여론 직면
11445,모두투어 1분기 영업이익 91억원…3.53% 감소
11446,터키 에르도안 러시아의 크림반도 합병 받아들이지 않을 것
11447,흥국생명 이재영·외국인 선수 없이 KGC인삼공사 완파
11448,문 대통령 언론에 국민 눈높이 맞지 않는 공무원 모습 많아
11449,북핵·갤노트7 등 연이은 악재에 한국경제 위기 고조
11450,北 당 창건일 차분한 분위기…김정은 참배 보도 없어
11451,KT LTE 모듈 탑재 노트북 에이서원 13 단독 출시
11452,폭파되는 2번 갱도
11453,존재란 무엇인가…이 어려운 물음에 답한 묵직한 철학서들
11454,트럼프 금주 부통령 러닝메이트 지명할듯…여성 낙점하나
11455,주북 러대사 북한과 경제·인문교류 강화하겠다
11456,그리스 아테네서 규모 5.3 강진…놀란 시민들 거리로종합
11457,류현진 20일 등판 유력…팀타율 최하위 신시내티 상대
11458,정부 北 단체 수십곳·개인 수십명 독자 금융제재 방침종합
11459,KT 한국통신학회 학술대회에서 평창 5G 규격 공개
11460,코스닥지수 15년9개월만에 910 돌파
11461,사과로 시작한 신년사…정운찬 KBO총재 2019년은 혁신...
11462,코스피 국제유가에 덜컹했다가 보합세로 마감
11463,한국문학번역상에 한유미·페조디에 부부 등 6명
11464,북아프리카 알제리 새 총리에 교수 출신 드제라드
11465,삼성SDS 印 테크 마힌드라와 블록체인 해외사업 협약 체결
11466,朴대통령 국무회의 하루 앞당겨 내일 주재…위기대응 강조
11467,이총리 평화 골든타임 길지 않아…평양보다 워싱턴이 선행
11468,홍콩 갑부 리카싱 호주 에너지회사에 6조3천억원 인수 제안
11469,트럼프 인구조사 시민권 질문대신 비시민 숫자 파악 행정명령종합
11470,靑 북미정상회담 대반전에도 신중모드 유지…유리 깨질라
11471,中매체 미중 추가 관세에 미국 크게 다칠 것
11472,신영철 우리카드 감독 당연히 목표는 우승이죠
11473,STX조선 법정관리 피해…임금 5년간 절반도 못받아종합2보
11474,SK텔레콤 전국 LTE망 가상화 기반 마련
11475,베트남 소아암 환자돕기 바자회 성황
11476,안철수 北미사일 대응기술 예산 필요하면 적극 협조
11477,축사하는 정의당 윤소하 원내대표
11478,1조원 실탄 확보…라인 글로벌 기업 사냥 전망
11479,한라 회계처리기준 위반 혐의로 검찰에 기소
11480,월드컵 멕시코 한국전 찾을 3만 자국팬에 욕설 자제...
11481,그 많은 석유는… 이라크 민생고 시위 사상자 속출
11482,계속되는 박항서의 도전 베트남 높아진 기대 부담·책임 엄습
11483,남북 평창회담 전체회의 이어 수석대표·대표접촉 진행
11484,日 오키나와의 강제징용 노동자 매장 추정지
11485,대북소식통 베이징 주재 北 대표부 간부 탈북
11486,靑 사생활침해 언론폐간 청원에 언론자유 중요…개입 부적절
11487,칠레축구협회 페루콜롬비아 승부조작 의혹 제소 안 해
11488,손학규 정계복귀 광주 원로들 요청에 심각하게 고민
11489,인터넷진흥원 클라우드 보안서비스 개발 지원 5개 과제 선정
11490,文 안보관 비판 潘에 누가 제대로 안보하는지 토론하자
11491,한강 검은 사슴 등 문학동네 한국문학전집 5권 추가
11492,연휴 전 수출업체 달러 매도에 원달러 환율 5.1원 하락
11493,설악산 만경대 개방 효과…양양 관광객 176만명 증가
11494,류현진 쿠어스필드 6번째 도전 만에 무실점 최고의 역투
11495,ECB 라가르드 인플레이션 목표 속 기후변화가 정책 중심
11496,장례까지 치렀는데 3년만에 살아 돌아온 中 노인
11497,덥다 더워 전북 연일 폭염특보…최고기온 35도 예상
11498,서울·인천·대구 행복주택 1천638가구 입주자 모집
11499,콘텐츠 공짜 제로 레이팅 수면 위로…통신업계 술렁종합
11500,구조한 난민 태우고 2주간 떠돈 구조선 伊 경고불구 영해 진입
11501,풍국주정 작년 4분기 영업익 138%↑…300원 현금배당종합
11502,美 가려던 중남미 이주자 사망 급증…올해 최소 340명
11503,신태용호 답답한 90분…약체 볼리비아와 00 무승...
11504,한진해운 자율협약 신청서 제출…구조조정 본격화2보
11505,스페인 축구 대표팀 유니폼 논란…30년대 공화국기 연상
11506,이베스트투자증권에 유상증자 추진설 조회공시 요구
11507,상반기 국내 구글 검색어 1위는 일본 애니 너의 이름은
11508,듀랜트 43점 골든스테이트 파이널 3연승…우승까지 1승
11509,건설기업 체감경기 1년7개월만에 최저…8·2대책 여파
11510,가족 행복 그림전
11511,우상호 민정수석에 집권당 전체가 쩔쩔 매…협치 가능하겠나
11512,민주 내년 총선 현역의원 출마 시 경선 공천 원칙2보
11513,러시아월드컵 한국 대표팀 출전지에 임시 영사사무소
11514,김해로 국내 유일한 인도박물관 옮깁니다
11515,인터넷나야나 랜섬웨어 피해 서버 이달말 90% 복구 목표
11516,외교관 추방 신경전 속 러시아 미국 방송위원장 입국불허
